Date,Open,High,Low,Close,Adj Close,Volume
2023-03-07,48.54999923706055,49.20000076293945,47.75,47.90999984741211,46.46198272705078,58730233
2023-03-08,47.54999923706055,47.61000061035156,46.9900016784668,47.22999954223633,45.80253601074219,52741684
2023-03-09,47.380001068115234,47.380001068115234,46.470001220703125,46.63999938964844,45.23036575317383,51832490
2023-03-10,46.060001373291016,46.650001525878906,46.0,46.0,44.609710693359375,45709202
2023-03-13,46.0,46.790000915527344,45.90999984741211,46.5,45.094600677490234,39948280
2023-03-14,46.220001220703125,46.220001220703125,45.38999938964844,45.459999084472656,44.08603286743164,49073263
2023-03-15,46.029998779296875,46.65999984741211,45.779998779296875,45.95000076293945,44.561222076416016,44364320
2023-03-16,44.900001525878906,45.83000183105469,44.75,45.22999954223633,43.86298370361328,78960922
2023-03-17,45.810001373291016,46.959999084472656,45.810001373291016,46.20000076293945,44.80366897583008,95019092
2023-03-20,46.0,46.58000183105469,45.560001373291016,45.58000183105469,44.20240783691406,71924435
2023-03-21,45.88999938964844,46.400001525878906,45.779998779296875,46.0099983215332,44.619407653808594,44665895
2023-03-22,46.25,46.77000045776367,46.220001220703125,46.5,45.094600677490234,55225117
2023-03-23,46.29999923706055,46.88999938964844,46.29999923706055,46.880001068115234,45.46311569213867,55427358
2023-03-24,46.79999923706055,46.79999923706055,46.060001373291016,46.20000076293945,44.80366897583008,43769382
2023-03-27,46.2599983215332,46.33000183105469,45.5,45.9900016784668,44.600013732910156,36217267
2023-03-28,46.09000015258789,46.380001068115234,45.68000030517578,45.880001068115234,44.49333953857422,28332434
2023-03-29,46.33000183105469,46.58000183105469,45.400001525878906,45.41999816894531,44.047237396240234,40902005
2023-03-30,45.5099983215332,45.70000076293945,44.939998626708984,45.47999954223633,44.10542678833008,45003047
2023-03-31,45.599998474121094,46.29999923706055,45.380001068115234,45.599998474121094,44.221797943115234,52453993
2023-04-03,45.54999923706055,45.900001525878906,45.290000915527344,45.68000030517578,44.299381256103516,45121453
2023-04-04,45.66999816894531,45.86000061035156,45.22999954223633,45.56999969482422,44.19270706176758,47348640
2023-04-06,45.54999923706055,45.54999923706055,45.029998779296875,45.08000183105469,43.7175178527832,36162706
2023-04-07,45.290000915527344,45.779998779296875,45.150001525878906,45.630001068115234,44.25089645385742,32633630
2023-04-10,45.72999954223633,46.27000045776367,45.5,46.060001373291016,44.66790008544922,52736929
2023-04-11,46.02000045776367,46.29999923706055,45.630001068115234,45.65999984741211,44.27998733520508,54309402
2023-04-12,45.79999923706055,46.08000183105469,45.45000076293945,45.599998474121094,44.221797943115234,46093797
2023-04-13,45.29999923706055,45.369998931884766,44.810001373291016,45.119998931884766,43.75630569458008,56947936
2023-04-14,45.349998474121094,45.970001220703125,45.20000076293945,45.4900016784668,44.11512756347656,42891917
2023-04-17,45.33000183105469,47.47999954223633,45.02000045776367,47.47999954223633,46.044979095458984,103616133
2023-04-18,47.20000076293945,49.08000183105469,47.130001068115234,48.619998931884766,47.1505241394043,131027522
2023-04-19,48.54999923706055,48.900001525878906,48.27000045776367,48.400001525878906,46.93717575073242,49716461
2023-04-20,48.40999984741211,48.95000076293945,48.119998931884766,48.790000915527344,47.31538772583008,47673429
2023-04-21,48.599998474121094,48.689998626708984,46.630001068115234,46.7400016784668,45.32734680175781,81197565
2023-04-24,46.880001068115234,47.75,46.20000076293945,46.400001525878906,44.997623443603516,58748216
2023-04-25,46.540000915527344,47.08000183105469,45.880001068115234,46.09000015258789,44.696990966796875,61758322
2023-04-26,45.86000061035156,46.25,45.65999984741211,45.790000915527344,44.40605926513672,50514702
2023-04-27,46.97999954223633,50.369998931884766,46.810001373291016,50.369998931884766,48.847633361816406,257064456
2023-04-28,50.61000061035156,52.650001525878906,50.279998779296875,51.79999923706055,50.234413146972656,214950248
2023-05-04,50.77000045776367,54.349998474121094,50.59000015258789,53.70000076293945,52.076988220214844,183764085
2023-05-05,54.0,55.0,53.2400016784668,53.83000183105469,52.203060150146484,126410712
2023-05-08,53.9900016784668,55.08000183105469,53.5099983215332,54.91999816894531,53.26011276245117,150405384
2023-05-09,54.91999816894531,56.0,53.369998931884766,53.47999954223633,51.8636360168457,146158707
2023-05-10,53.47999954223633,53.86000061035156,52.11000061035156,52.310001373291016,50.729000091552734,105561049
2023-05-11,52.900001525878906,53.470001220703125,52.15999984741211,52.349998474121094,50.76778793334961,59388396
2023-05-12,52.33000183105469,52.5,51.16999816894531,51.27000045776367,49.72043228149414,62668147
2023-05-15,51.279998779296875,53.869998931884766,50.779998779296875,53.709999084472656,52.08668518066406,111375355
2023-05-16,53.66999816894531,53.81999969482422,52.79999923706055,53.20000076293945,51.59210205078125,64496860
2023-05-17,52.790000915527344,52.849998474121094,51.58000183105469,51.90999984741211,50.34109115600586,64255230
2023-05-18,51.79999923706055,52.849998474121094,51.529998779296875,51.81999969482422,50.25381088256836,55516636
2023-05-19,51.209999084472656,51.70000076293945,50.79999923706055,51.040000915527344,49.49738311767578,55423641
2023-05-22,51.0,51.849998474121094,50.79999923706055,51.41999816894531,49.86589813232422,49881234
2023-05-23,51.400001525878906,51.66999816894531,49.900001525878906,49.900001525878906,48.391841888427734,68538645
2023-05-24,49.86000061035156,49.900001525878906,48.400001525878906,48.470001220703125,47.00505828857422,71313356
2023-05-25,48.380001068115234,48.75,47.900001525878906,48.400001525878906,46.93717575073242,52552892
2023-05-26,48.38999938964844,48.880001068115234,47.810001373291016,48.439998626708984,46.9759635925293,40336573
2023-05-29,48.630001068115234,48.75,47.79999923706055,48.040000915527344,46.58805465698242,48434379
2023-05-30,48.04999923706055,48.33000183105469,47.41999816894531,47.9900016784668,46.53956604003906,57029059
2023-05-31,47.70000076293945,47.790000915527344,47.0,47.0,45.57948684692383,61068932
2023-06-01,47.04999923706055,47.93000030517578,46.900001525878906,47.45000076293945,46.01588821411133,51807430
2023-06-02,47.880001068115234,49.20000076293945,47.83000183105469,49.099998474121094,47.61601638793945,83284040
2023-06-05,48.7599983215332,48.93000030517578,48.22999954223633,48.5099983215332,47.04384994506836,46645590
2023-06-06,48.34000015258789,49.93000030517578,48.25,48.7599983215332,47.286293029785156,64450197
2023-06-07,49.400001525878906,49.689998626708984,48.77000045776367,49.0099983215332,47.52873611450195,42543624
2023-06-08,48.91999816894531,49.959999084472656,48.68000030517578,49.66999816894531,48.16878890991211,57228383
2023-06-09,49.66999816894531,49.95000076293945,49.40999984741211,49.47999954223633,47.98453140258789,42804318
2023-06-12,49.459999084472656,49.939998626708984,48.88999938964844,49.56999969482422,48.07181167602539,47645727
2023-06-13,49.47999954223633,49.70000076293945,48.75,49.630001068115234,48.130001068115234,44002891
2023-06-14,48.56999969482422,48.90999984741211,47.869998931884766,48.04999923706055,48.04999923706055,55366411
2023-06-15,48.29999923706055,49.099998474121094,47.869998931884766,48.41999816894531,48.41999816894531,47343980
2023-06-16,48.70000076293945,48.84000015258789,48.099998474121094,48.599998474121094,48.599998474121094,53414223
2023-06-19,48.459999084472656,48.47999954223633,47.33000183105469,47.5,47.5,64216367
2023-06-20,47.5,47.75,46.79999923706055,46.88999938964844,46.88999938964844,61533324
2023-06-21,46.61000061035156,47.25,46.47999954223633,46.63999938964844,46.63999938964844,38103052
2023-06-26,46.29999923706055,46.369998931884766,45.70000076293945,45.93000030517578,45.93000030517578,48535023
2023-06-27,45.91999816894531,46.630001068115234,45.75,46.29999923706055,46.29999923706055,48093273
2023-06-28,46.150001525878906,46.54999923706055,45.93000030517578,46.540000915527344,46.540000915527344,35606961
2023-06-29,46.54999923706055,46.790000915527344,46.130001068115234,46.29999923706055,46.29999923706055,26573548
2023-06-30,46.20000076293945,46.869998931884766,46.189998626708984,46.400001525878906,46.400001525878906,32697104
2023-07-03,46.439998626708984,48.349998474121094,46.380001068115234,48.18000030517578,48.18000030517578,69778059
2023-07-04,48.189998626708984,48.22999954223633,47.70000076293945,47.95000076293945,47.95000076293945,29744073
2023-07-05,47.88999938964844,47.9900016784668,47.279998779296875,47.349998474121094,47.349998474121094,26406125
2023-07-06,47.029998779296875,48.15999984741211,47.02000045776367,47.29999923706055,47.29999923706055,40258040
2023-07-07,47.0,47.689998626708984,46.97999954223633,47.209999084472656,47.209999084472656,36442103
2023-07-10,47.630001068115234,47.689998626708984,46.5099983215332,46.61000061035156,46.61000061035156,36816433
2023-07-11,46.79999923706055,47.41999816894531,46.79999923706055,47.20000076293945,47.20000076293945,26888644
2023-07-12,47.20000076293945,47.95000076293945,47.08000183105469,47.290000915527344,47.290000915527344,35439345
2023-07-13,47.720001220703125,48.75,47.650001525878906,48.619998931884766,48.619998931884766,64876826
2023-07-14,49.02000045776367,49.09000015258789,48.40999984741211,48.63999938964844,48.63999938964844,36635843
